participant_code,device,session_start,trial_index,is_practice,condition,correct_response,prime,target,response,correct,rt_ms,focus_lost
DWXMUM,touch,2026-09-03T20:50:56.584Z,26,false,nonword,no,trell,planet,no,true,873,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,27,false,associated,yes,bride,groom,yes,true,751,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,28,false,nonword,no,yellow,hant,yes,false,766,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,29,false,nonword,no,borl,tunnel,no,true,887,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,30,false,associated,yes,boy,girl,yes,true,916,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,31,false,unassociated,yes,table,fork,yes,true,798,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,32,false,unassociated,yes,husband,nurse,no,false,834,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,33,false,nonword,no,moin,sturn,no,true,757,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,34,false,nonword,no,candle,pelper,no,true,724,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,35,false,unassociated,yes,knife,foot,yes,true,971,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,36,false,associated,yes,day,night,yes,true,833,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,37,false,unassociated,yes,mother,chair,yes,true,911,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,38,false,unassociated,yes,king,cold,yes,true,715,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,39,false,associated,yes,sun,moon,yes,true,646,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,40,false,nonword,no,crade,silver,no,true,965,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,41,false,nonword,no,wab,wibe,no,true,704,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,42,false,associated,yes,hammer,nail,yes,true,800,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,43,false,unassociated,yes,pen,pepper,yes,true,769,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,44,false,associated,yes,cat,dog,yes,true,1169,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,45,false,unassociated,yes,salt,butter,yes,true,797,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,46,false,nonword,no,pencil,darp,no,true,731,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,47,false,associated,yes,cup,saucer,yes,true,703,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,48,false,nonword,no,wallet,cald,no,true,839,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,49,false,nonword,no,market,dorg,no,true,690,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,50,false,nonword,no,window,chaif,no,true,588,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,51,false,nonword,no,mether,monkey,no,true,736,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,52,false,associated,yes,thunder,lightning,yes,true,684,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,53,false,associated,yes,shoe,sock,yes,true,829,false
DWXMUM,touch,2026-09-03T20:50:56.584Z,54,false,unassociated,yes,doctor,wife,yes,true,1044,true
FF355L,desktop,2026-09-03T20:51:41.660Z,1,true,nonword,no,trink,house,no,true,757,false
FF355L,desktop,2026-09-03T20:51:41.660Z,2,true,associated,yes,coffee,tea,yes,true,861,false
FF355L,desktop,2026-09-03T20:51:41.660Z,3,true,unassociated,yes,shirt,river,yes,true,1237,false
FF355L,desktop,2026-09-03T20:51:41.660Z,4,true,associated,yes,north,south,yes,true,1059,false
FF355L,desktop,2026-09-03T20:51:41.660Z,5,true,unassociated,yes,apple,door,no,false,859,false
FF355L,desktop,2026-09-03T20:51:41.660Z,6,true,nonword,no,lamp,gorp,no,true,1026,false
FF355L,desktop,2026-09-03T20:51:41.660Z,7,false,unassociated,yes,bride,father,yes,true,677,false
FF355L,desktop,2026-09-03T20:51:41.660Z,8,false,nonword,no,fonk,music,no,true,1017,false
FF355L,desktop,2026-09-03T20:51:41.660Z,9,false,unassociated,yes,black,moon,yes,true,844,false
FF355L,desktop,2026-09-03T20:51:41.660Z,10,false,nonword,no,cald,scok,no,true,1013,false
FF355L,desktop,2026-09-03T20:51:41.660Z,11,false,associated,yes,cup,saucer,yes,true,656,false
FF355L,desktop,2026-09-03T20:51:41.660Z,12,false,nonword,no,flim,velvet,no,true,854,false
FF355L,desktop,2026-09-03T20:51:41.660Z,13,false,unassociated,yes,thunder,groom,yes,true,832,false
FF355L,desktop,2026-09-03T20:51:41.660Z,14,false,nonword,no,pelper,paner,no,true,128,false
FF355L,desktop,2026-09-03T20:51:41.660Z,15,false,nonword,no,wab,rocket,yes,false,943,false
FF355L,desktop,2026-09-03T20:51:41.660Z,16,false,unassociated,yes,needle,lightning,yes,true,749,false
FF355L,desktop,2026-09-03T20:51:41.660Z,17,false,nonword,no,jacket,threed,no,true,832,false
FF355L,desktop,2026-09-03T20:51:41.660Z,18,false,associated,yes,husband,wife,yes,true,3229,false
FF355L,desktop,2026-09-03T20:51:41.660Z,19,false,associated,yes,salt,pepper,yes,true,750,false
FF355L,desktop,2026-09-03T20:51:41.660Z,20,false,nonword,no,mether,kez,no,true,952,false
FF355L,desktop,2026-09-03T20:51:41.660Z,21,false,associated,yes,day,night,yes,true,907,false
FF355L,desktop,2026-09-03T20:51:41.660Z,22,false,unassociated,yes,shoe,web,yes,true,573,false
FF355L,desktop,2026-09-03T20:51:41.660Z,23,false,unassociated,yes,mother,nurse,yes,true,805,false
FF355L,desktop,2026-09-03T20:51:41.660Z,24,false,associated,yes,bread,butter,yes,true,1051,false
FF355L,desktop,2026-09-03T20:51:41.660Z,25,false,nonword,no,basket,nammer,no,true,889,false
FF355L,desktop,2026-09-03T20:51:41.660Z,26,false,nonword,no,blick,silver,no,true,792,false
FF355L,desktop,2026-09-03T20:51:41.660Z,27,false,associated,yes,boy,girl,yes,true,805,false
FF355L,desktop,2026-09-03T20:51:41.660Z,28,false,nonword,no,crade,brend,no,true,4175,false
FF355L,desktop,2026-09-03T20:51:41.660Z,29,false,nonword,no,plome,tunnel,no,true,777,false
FF355L,desktop,2026-09-03T20:51:41.660Z,30,false,nonword,no,vosk,dinner,no,true,660,false
FF355L,desktop,2026-09-03T20:51:41.660Z,31,false,associated,yes,hot,cold,yes,true,908,false
FF355L,desktop,2026-09-03T20:51:41.660Z,32,false,nonword,no,quing,borl,no,true,896,false
FF355L,desktop,2026-09-03T20:51:41.660Z,33,false,unassociated,yes,table,paper,yes,true,693,false
FF355L,desktop,2026-09-03T20:51:41.660Z,34,false,unassociated,yes,spider,fork,yes,true,885,false
FF355L,desktop,2026-09-03T20:51:41.660Z,35,false,associated,yes,hammer,nail,yes,true,804,false
FF355L,desktop,2026-09-03T20:51:41.660Z,36,false,nonword,no,hant,narse,no,true,703,false
FF355L,desktop,2026-09-03T20:51:41.660Z,37,false,nonword,no,naight,ladder,no,true,976,false
FF355L,desktop,2026-09-03T20:51:41.660Z,38,false,nonword,no,candle,dorg,no,true,917,false
FF355L,desktop,2026-09-03T20:51:41.660Z,39,false,nonword,no,darp,trell,no,true,934,false
FF355L,desktop,2026-09-03T20:51:41.660Z,40,false,nonword,no,market,sturn,no,true,843,false
FF355L,desktop,2026-09-03T20:51:41.660Z,41,false,unassociated,yes,sun,sock,yes,true,735,false
FF355L,desktop,2026-09-03T20:51:41.660Z,42,false,unassociated,yes,doctor,thread,no,false,111,false
FF355L,desktop,2026-09-03T20:51:41.660Z,43,false,nonword,no,chaif,groop,no,true,788,false
FF355L,desktop,2026-09-03T20:51:41.660Z,44,false,nonword,no,bottle,saucel,no,true,856,false
FF355L,desktop,2026-09-03T20:51:41.660Z,45,false,associated,yes,cat,dog,yes,true,694,false
FF355L,desktop,2026-09-03T20:51:41.660Z,46,false,unassociated,yes,pen,chair,yes,true,941,false
FF355L,desktop,2026-09-03T20:51:41.660Z,47,false,associated,yes,king,queen,yes,true,690,false
FF355L,desktop,2026-09-03T20:51:41.660Z,48,false,nonword,no,window,moin,no,true,5443,false
FF355L,desktop,2026-09-03T20:51:41.660Z,49,false,unassociated,yes,knife,white,yes,true,771,false
FF355L,desktop,2026-09-03T20:51:41.660Z,50,false,nonword,no,pencil,wibe,no,true,1251,false
FF355L,desktop,2026-09-03T20:51:41.660Z,51,false,nonword,no,monkey,graib,no,true,881,false
FF355L,desktop,2026-09-03T20:51:41.660Z,52,false,associated,yes,lock,key,yes,true,192,false
FF355L,desktop,2026-09-03T20:51:41.660Z,53,false,associated,yes,hand,foot,yes,true,736,false
FF355L,desktop,2026-09-03T20:51:41.660Z,54,false,nonword,no,thumber,wallet,no,true,841,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,1,true,nonword,no,lamp,gorp,yes,false,1154,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,2,true,associated,yes,coffee,tea,yes,true,898,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,3,true,associated,yes,north,south,no,false,823,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,4,true,unassociated,yes,shirt,river,yes,true,626,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,5,true,unassociated,yes,apple,door,yes,true,774,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,6,true,nonword,no,trink,house,no,true,1021,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,7,false,associated,yes,cup,saucer,yes,true,677,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,8,false,unassociated,yes,needle,night,yes,true,958,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,9,false,associated,yes,cat,dog,yes,true,1121,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,10,false,associated,yes,bread,butter,yes,true,514,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,11,false,nonword,no,ladder,quing,yes,false,1034,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,12,false,associated,yes,pen,paper,yes,true,566,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,13,false,unassociated,yes,lock,girl,yes,true,677,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,14,false,nonword,no,monkey,crade,no,true,925,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,15,false,nonword,no,sturn,flim,no,true,1029,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,16,false,associated,yes,sun,moon,yes,true,609,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,17,false,nonword,no,rocket,scok,no,true,978,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,18,false,unassociated,yes,boy,wife,yes,true,629,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,19,false,nonword,no,blick,pencil,no,true,857,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,20,false,unassociated,yes,husband,sock,yes,true,771,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,21,false,nonword,no,brend,groop,no,true,893,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,22,false,nonword,no,nammer,chaif,no,true,1240,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,23,false,nonword,no,velvet,kez,no,true,715,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,24,false,associated,yes,thunder,lightning,yes,true,730,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,25,false,nonword,no,saucel,candle,no,true,612,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,26,false,associated,yes,hammer,nail,yes,true,535,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,27,false,nonword,no,darp,letter,no,true,800,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,28,false,unassociated,yes,mother,key,yes,true,903,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,29,false,nonword,no,pelper,trell,no,true,533,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,30,false,nonword,no,narse,forest,no,true,1005,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,31,false,unassociated,yes,hot,thread,yes,true,807,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,32,false,associated,yes,doctor,nurse,yes,true,1228,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,33,false,nonword,no,garden,wibe,yes,false,829,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,34,false,nonword,no,pillow,mether,no,true,830,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,35,false,unassociated,yes,knife,father,yes,true,604,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,36,false,nonword,no,naight,vosk,yes,false,797,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,37,false,unassociated,yes,day,foot,yes,true,660,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,38,false,nonword,no,carpet,threed,no,true,1104,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,39,false,nonword,no,plome,moin,no,true,939,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,40,false,unassociated,yes,king,cold,yes,true,717,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,41,false,associated,yes,spider,web,no,false,90,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,42,false,associated,yes,salt,pepper,yes,true,897,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,43,false,nonword,no,graib,basket,yes,false,937,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,44,false,nonword,no,dinner,borl,no,true,560,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,45,false,unassociated,yes,hand,white,yes,true,681,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,46,false,nonword,no,thumber,hant,no,true,864,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,47,false,associated,yes,bride,groom,yes,true,555,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,48,false,nonword,no,wab,tunnel,no,true,920,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,49,false,nonword,no,paner,market,no,true,809,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,50,false,unassociated,yes,shoe,queen,yes,true,647,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,51,false,nonword,no,fonk,cald,no,true,859,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,52,false,associated,yes,table,chair,yes,true,830,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,53,false,unassociated,yes,black,fork,yes,true,1433,false
H02YG0,desktop,2026-09-03T20:55:10.431Z,54,false,nonword,no,dorg,engine,no,true,849,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,1,true,nonword,no,trink,house,no,true,619,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,2,true,associated,yes,coffee,tea,yes,true,631,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,3,true,associated,yes,north,south,yes,true,706,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,4,true,unassociated,yes,shirt,river,yes,true,627,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,5,true,unassociated,yes,apple,door,yes,true,882,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,6,true,nonword,no,lamp,gorp,no,true,681,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,7,false,nonword,no,crade,rocket,no,true,569,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,8,false,associated,yes,knife,fork,yes,true,380,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,9,false,unassociated,yes,lock,girl,yes,true,589,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,10,false,nonword,no,planet,thumber,no,true,665,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,11,false,unassociated,yes,spider,saucer,no,false,807,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,12,false,nonword,no,paner,carpet,no,true,727,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,13,false,unassociated,yes,shoe,lightning,no,false,636,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,14,false,nonword,no,blick,nammer,no,true,726,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,15,false,nonword,no,wallet,dorg,no,true,716,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,16,false,nonword,no,market,graib,no,true,631,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,17,false,unassociated,yes,hand,key,yes,true,700,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,18,false,nonword,no,plome,vosk,no,true,470,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,19,false,associated,yes,husband,wife,yes,true,531,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,20,false,nonword,no,naight,window,no,true,732,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,21,false,nonword,no,silver,wibe,no,true,743,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,22,false,associated,yes,hot,cold,yes,true,599,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,23,false,nonword,no,narse,basket,no,true,950,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,24,false,nonword,no,ladder,saucel,no,true,526,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,25,false,nonword,no,borl,wab,no,true,530,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,26,false,associated,yes,sun,moon,yes,true,443,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,27,false,nonword,no,hant,flim,no,true,912,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,28,false,associated,yes,king,queen,yes,true,475,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,29,false,nonword,no,cald,kez,no,true,802,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,30,false,nonword,no,threed,moin,no,true,745,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,31,false,associated,yes,cat,dog,yes,true,492,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,32,false,unassociated,yes,doctor,butter,yes,true,512,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,33,false,unassociated,yes,pen,sock,yes,true,662,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,34,false,nonword,no,velvet,groop,no,true,658,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,35,false,nonword,no,fonk,jacket,no,true,684,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,36,false,nonword,no,trell,scok,no,true,522,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,37,false,associated,yes,bride,groom,yes,true,632,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,38,false,nonword,no,sturn,pencil,no,true,514,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,39,false,unassociated,yes,mother,foot,yes,true,551,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,40,false,associated,yes,table,chair,yes,true,551,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,41,false,unassociated,yes,black,paper,yes,true,668,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,42,false,unassociated,yes,boy,white,no,false,589,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,43,false,unassociated,yes,thunder,father,yes,true,461,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,44,false,nonword,no,letter,pelper,yes,false,578,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,45,false,associated,yes,hammer,nail,yes,true,663,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,46,false,associated,yes,day,night,no,false,569,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,47,false,unassociated,yes,cup,nurse,yes,true,794,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,48,false,nonword,no,chaif,bottle,no,true,716,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,49,false,associated,yes,salt,pepper,yes,true,391,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,50,false,nonword,no,garden,darp,no,true,405,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,51,false,unassociated,yes,bread,web,yes,true,561,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,52,false,associated,yes,needle,thread,yes,true,499,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,53,false,nonword,no,quing,brend,no,true,686,false
JVS98Y,desktop,2026-09-03T20:55:41.597Z,54,false,nonword,no,mether,pillow,no,true,618,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,1,true,nonword,no,lamp,gorp,yes,false,993,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,2,true,associated,yes,coffee,tea,yes,true,815,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,3,true,unassociated,yes,apple,door,yes,true,1040,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,4,true,associated,yes,north,south,yes,true,962,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,5,true,nonword,no,trink,house,no,true,1009,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,6,true,unassociated,yes,shirt,river,no,false,1410,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,7,false,associated,yes,bride,groom,yes,true,666,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,8,false,associated,yes,sun,moon,yes,true,584,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,9,false,nonword,no,mether,forest,no,true,737,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,10,false,unassociated,yes,husband,nail,no,false,843,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,11,false,nonword,no,moin,sturn,no,true,1095,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,12,false,nonword,no,kez,garden,no,true,967,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,13,false,nonword,no,fonk,chaif,no,true,1164,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,14,false,nonword,no,saucel,darp,no,true,850,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,15,false,nonword,no,flim,trell,no,true,734,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,16,false,nonword,no,wibe,silver,yes,false,651,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,17,false,unassociated,yes,knife,foot,yes,true,761,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,18,false,nonword,no,wab,blick,no,true,1275,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,19,false,nonword,no,music,dorg,no,true,965,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,20,false,nonword,no,naight,market,no,true,855,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,21,false,associated,yes,thunder,lightning,yes,true,783,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,22,false,associated,yes,cat,dog,yes,true,767,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,23,false,nonword,no,scok,crade,no,true,719,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,24,false,nonword,no,graib,pencil,no,true,585,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,25,false,nonword,no,borl,vosk,no,true,713,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,26,false,associated,yes,cup,saucer,yes,true,1229,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,27,false,nonword,no,jacket,brend,no,true,1136,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,28,false,unassociated,yes,black,queen,yes,true,756,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,29,false,nonword,no,groop,candle,no,true,928,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,30,false,nonword,no,bottle,plome,no,true,858,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,31,false,nonword,no,carpet,paner,no,true,864,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,32,false,associated,yes,boy,girl,yes,true,712,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,33,false,nonword,no,wallet,pelper,no,true,1102,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,34,false,nonword,no,planet,cald,no,true,866,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,35,false,nonword,no,narse,nammer,no,true,714,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,36,false,associated,yes,spider,web,yes,true,139,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,37,false,unassociated,yes,king,chair,no,false,805,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,38,false,unassociated,yes,shoe,butter,yes,true,732,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,39,false,nonword,no,rocket,hant,no,true,730,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,40,false,unassociated,yes,salt,sock,no,false,1003,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,41,false,associated,yes,day,night,yes,true,620,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,42,false,unassociated,yes,doctor,wife,yes,true,977,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,43,false,unassociated,yes,table,paper,yes,true,534,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,44,false,associated,yes,needle,thread,yes,true,563,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,45,false,nonword,no,quing,monkey,no,true,876,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,46,false,unassociated,yes,bread,nurse,yes,true,1041,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,47,false,associated,yes,hot,cold,yes,true,682,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,48,false,nonword,no,thumber,yellow,no,true,710,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,49,false,associated,yes,mother,father,yes,true,702,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,50,false,unassociated,yes,pen,pepper,yes,true,834,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,51,false,nonword,no,basket,threed,no,true,1080,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,52,false,unassociated,yes,hand,white,yes,true,760,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,53,false,unassociated,yes,hammer,fork,yes,true,855,false
L9H2OS,desktop,2026-09-03T20:55:52.917Z,54,false,associated,yes,lock,key,yes,true,676,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,1,true,nonword,no,lamp,gorp,yes,false,1048,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,2,true,unassociated,yes,apple,door,yes,true,896,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,3,true,associated,yes,north,south,yes,true,641,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,4,true,unassociated,yes,shirt,river,yes,true,830,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,5,true,nonword,no,trink,house,no,true,739,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,6,true,associated,yes,coffee,tea,yes,true,725,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,7,false,unassociated,yes,hot,dog,yes,true,811,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,8,false,associated,yes,pen,paper,yes,true,742,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,9,false,associated,yes,thunder,lightning,yes,true,134,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,10,false,nonword,no,sturn,crade,no,true,782,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,11,false,unassociated,yes,knife,night,yes,true,716,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,12,false,nonword,no,paner,velvet,no,true,800,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,13,false,nonword,no,jacket,hant,no,true,892,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,14,false,nonword,no,blick,scok,yes,false,1029,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,15,false,associated,yes,lock,key,yes,true,665,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,16,false,unassociated,yes,shoe,nurse,yes,true,723,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,17,false,nonword,no,wab,silver,no,true,815,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,18,false,nonword,no,borl,dorg,no,true,866,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,19,false,nonword,no,fonk,planet,no,true,995,true
